id,class,UsingIPAddress1,URLlengthRule1,TinyService,checkArrobaURL,checkRedirectURL,checkDashDomain,checkSubDomainMulSubDomain,checkHTTPSDomainURL,GoogleIndex,StatisticalReports,SSLFinal_state2,AgeSSL2,numDotsURL,NumDotSubDomain,pathLevelURL,URLlength,NumDashURL,NumDashDomain,checkTildeSymbolURL,NumUnderscoreURL,NumPercentURL,NumAmpersandURL,QueryComponents,NumHashURL,NumNumericCharsURL,NoHTTPS,DomainInSubdomains,DomainInPaths,HostnameLenth,PathLength,QueryLength,NumSensitiveWords,NumArrobaURL,KnowLTD,get_PositionTLD,BrandNameURL,numDots_URLRule4,SpecialSymbol4,URLlengthRule4,SuspiciousInURL,httpCountInURL,BrandNameDomain,NumNumericChars_Path,NumNumericChars_Domain,NumNumericChars_Subdomain,RandomDomain,RandomString,DomainLength,SubdomainLength,checkWWW,checkCOM,numInterrogation,numBar,numEqual,numArroba,checkAlexa,RawWordCount,AvaregeWordLength,LongestWordLength,ShortestWordLength,StandardDerivation,AdjacentWordCount,AverageAdjacentWordLength,SeparatedWordCount,OtherWordsCount,RandomWordCount,KeywordCount,BrandNameCount,TargetBrandNameCount,TargetKeywordCount,SimilarBrandNameCount,SimilarKeywordCount,ConsecutiveCharacterRepeat,URLofAnchorRule1,statusBarCost,SubmittingEmailTo,DisablingRightClick,ServerFormHandler,EmbeddedBrandName,URLofAnchorCat,InsecureForm,RelativeFormAction,ExtFormAction,AbnormalFormAction,FrequentDomainNameMismatch,PopUpWindow,ImagesOnlyInForm,PctExtResourceUrls,IframeOrFrame,LinksMetaScript,checkTitle,FakeLoginForm,Copied_CSS,IdentityKeywords,URLofAnchorRule4,CheckDataURI,ForeignhyperlinksRule1,FaviconD,Foreignhyperlinks,Numberofwebpages,ForeignhyperlinksRule4,Nohyperlinkfeature,Copyrightfeatures,LinksMetaScriptRule1,IFrameRedFrameBorder,IFrameExternalSRC,NumberRedirect
5252,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,2,0,0,0,3,6.0,9,3,2.449489742783178,28,5.0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05415162454873646,1,1,0,0,1,0,0,0.05415162454873646,1,0.4230769230769231,1,1,1,0,0,0,1,0,0.4569672131147541,488,0,1,0,1,0,0,0
5253,0,0,0,0,0,0,0,0,0,0,0,1,790,1,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,2,0,0,1,3,10.333333333333334,22,3,8.339997335464535,210,9.333333333333334,4,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16842105263157894,1,1,0,0,1,0,0,0.16842105263157894,1,0.16161616161616166,1,0,1,0,0,0,1,0,0.24456521739130435,184,0,1,1,0,0,1,0
5254,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,2,0,0,0,3,7.666666666666668,15,3,5.2493385826745405,91,7.0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01492537313432836,1,1,0,0,0,1,0,0.01492537313432836,0,0.7241379310344828,1,0,0,0,0,0,2,0,0.8064516129032258,155,1,1,1,1,0,0,0
5256,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,2,0,0,0,3,8.0,16,2,5.887840577551898,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19655667144906744,0,0,0,0,0,0,1,0.19655667144906744,1,0.7962962962962963,1,0,1,0,0,1,2,1,0.9528846153846152,1040,1,1,1,1,0,1,0
5258,0,0,0,0,0,0,0,0,0,0,0,1,366,1,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,2,0,0,1,3,6.666666666666668,13,2,4.642796092394708,66,6.333333333333332,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11926605504587155,1,0,0,0,1,0,0,0.11926605504587155,1,0.14814814814814814,1,0,1,1,0,0,0,2,0.19444444444444445,144,0,1,1,0,0,0,0
5259,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,27,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,17,0,0,0,0,2,0,0,1,3,8.0,17,2,6.4807406984078595,66,6.333333333333332,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26785714285714285,1,1,0,0,0,0,0,0.26785714285714285,1,0.4117647058823529,1,1,1,0,0,0,2,0,0.9358974358974358,78,1,1,1,1,0,0,0
5261,0,0,0,0,0,0,0,0,0,0,0,1,365,1,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,2,0,0,0,3,7.666666666666668,14,3,4.642796092394708,78,6.666666666666668,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04421768707482993,0,0,0,0,1,0,0,0.04421768707482993,1,0.2677165354330709,1,0,0,0,0,0,0,0,0.14184397163120568,423,0,1,1,1,0,1,0
5262,0,0,0,0,0,0,0,0,0,0,0,1,90,3,1,1,35,1,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,20,0,0,0,2,0,0,0,5,6.0,16,2,5.176871642217914,105,7.333333333333332,3,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3888888888888889,0,0,0,0,1,0,0,0.3888888888888889,0,0.75,1,0,0,0,1,0,2,2,0.6428571428571429,28,1,1,1,1,0,0,0
5263,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,2,0,0,0,3,7.333333333333332,13,3,4.189935029992179,66,6.333333333333332,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1188118811881188,1,1,0,0,1,0,0,0.1188118811881188,0,0.35,1,0,0,0,0,0,2,0,0.9035087719298246,114,1,1,1,1,0,0,0
5265,0,0,0,0,0,0,0,0,0,0,0,1,3650,1,0,1,19,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,9,0,0,0,0,2,0,0,1,3,5.333333333333333,9,2,2.8674417556808764,1,6.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14960629921259844,1,1,0,0,1,0,0,0.14960629921259844,1,0.4888888888888889,1,1,0,0,0,0,2,2,0.9111111111111112,225,1,1,1,1,0,1,0
5266,0,0,0,0,0,0,0,0,0,0,0,1,730,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0,0,1,3,5.0,6,3,1.4142135623730951,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,1,1,0,1,1,0,0,0.03125,1,0.1125,1,1,0,0,0,0,0,0,0.15342465753424658,365,0,1,0,0,0,0,0
5267,0,0,0,0,0,0,0,0,0,0,0,1,365,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0,0,1,3,4.666666666666667,6,2,1.8856180831641267,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05172413793103448,1,1,0,0,1,0,0,0.05172413793103448,1,0.5714285714285714,1,0,1,0,0,0,2,0,0.6331658291457286,199,1,1,0,1,0,1,0
5269,0,0,0,0,0,0,0,0,0,0,0,1,750,1,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,2,0,0,1,3,8.333333333333334,17,3,6.182412330330467,120,7.666666666666668,5,8,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1.0,1,1.0,1,0,1,1,1,0,2,1,1.0,9,1,1,1,2,0,1,0
5270,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,23,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,12,0,0,0,0,2,0,0,1,3,6.666666666666668,12,3,3.858612300930076,28,5.0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0.0,1,0,0,0,0,0,2,2,1.0,69,1,1,1,0,0,0,0
5271,0,0,0,0,0,0,0,0,0,0,0,1,7300,1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,3,3.333333333333333,6,2,1.8856180831641267,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014246947082767978,1,1,0,0,1,0,0,0.014246947082767978,0,0.5806451612903226,1,0,0,1,0,0,2,0,0.9423328964613368,1526,1,1,1,1,0,0,0
5273,0,0,0,0,0,0,0,0,0,0,0,1,700,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,2,0,0,0,3,4.666666666666667,6,3,1.247219128924647,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26595744680851063,0,0,0,0,1,0,0,0.26595744680851063,1,0.5,1,0,0,0,0,0,2,0,0.7983870967741935,124,1,1,1,1,0,1,0
5274,0,0,0,0,0,0,1,0,0,0,0,1,730,1,0,1,20,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,2,0,0,0,3,5.666666666666668,9,2,2.8674417556808764,28,5.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726643598615917,1,1,0,0,1,0,0,0.0726643598615917,0,0.17647058823529413,1,0,0,0,0,0,2,0,0.8395833333333333,480,1,1,1,1,0,0,0
5276,0,0,0,0,0,0,0,0,0,0,0,1,698,1,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,2,0,0,1,3,8.666666666666666,17,3,6.0184900284225975,120,7.666666666666668,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09302325581395347,0,0,0,0,0,0,1,0.09302325581395347,0,0.057142857142857134,1,0,0,0,0,0,2,0,0.6044776119402985,134,1,1,0,0,0,0,0
5277,0,0,0,0,0,0,0,0,0,0,0,1,795,1,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,2,0,0,0,3,6.333333333333332,10,3,2.8674417556808764,36,5.333333333333333,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24175824175824176,1,1,0,0,1,0,0,0.24175824175824176,1,0.375,1,0,0,0,0,0,2,0,0.725,120,1,1,1,1,0,1,0
5279,0,0,0,0,0,0,0,0,0,0,0,1,730,2,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0,0,1,4,4.25,6,2,1.7853571071357126,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06382978723404255,0,0,0,0,1,0,0,0.06382978723404255,1,0.12727272727272726,1,0,1,0,0,0,1,0,0.3157894736842105,133,0,1,0,0,0,1,0
5280,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,2,0,0,0,3,6.333333333333332,10,3,2.8674417556808764,36,5.333333333333333,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15037593984962405,0,0,0,0,1,0,0,0.15037593984962405,1,0.15384615384615385,1,0,0,0,0,1,2,2,0.6597938144329897,679,1,1,0,0,0,1,0
5281,0,0,0,0,0,0,1,0,0,0,0,1,-1,1,0,1,19,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,7,0,0,0,0,2,0,0,0,3,5.333333333333333,7,3,1.699673171197595,0,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5263157894736842,1,1,0,0,0,0,0,0.5263157894736842,0,0.5714285714285714,1,0,0,0,1,0,2,0,1.0,51,1,1,1,1,0,0,0
5283,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,1,3,4.333333333333333,5,3,0.9428090415820634,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029411764705882363,1,0,0,0,0,0,0,0.029411764705882363,1,0.8125,1,0,0,0,0,0,2,2,0.979591836734694,49,1,1,0,1,0,1,0
5284,0,0,0,0,0,0,0,0,0,0,0,1,730,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0,3,5.333333333333333,7,3,1.699673171197595,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962962962962963,1,1,0,0,1,0,0,0.0962962962962963,1,0.2545454545454545,1,0,0,0,0,0,1,0,0.4416243654822335,197,0,1,0,1,0,1,0
5285,0,0,0,0,0,0,0,0,0,0,0,1,731,1,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,2,0,0,0,3,9.0,18,3,6.4807406984078595,136,8.0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08783783783783784,1,1,0,0,0,0,0,0.08783783783783784,1,0.4814814814814815,1,0,0,0,0,0,2,0,0.9954128440366972,218,1,1,1,1,0,1,0
5286,0,0,0,0,0,0,0,0,0,0,0,1,1095,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,2,0,0,0,3,4.0,6,3,1.4142135623730951,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05853658536585366,0,0,0,0,1,0,0,0.05853658536585366,1,0.3375,1,0,0,0,0,0,2,0,0.9522184300341296,293,1,1,1,1,0,1,0
5288,0,0,0,0,0,0,0,0,0,0,0,1,365,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,2,0,0,0,3,4.0,5,3,0.8164965809277259,0,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3125,0,0,0,0,1,1,1,0.3125,1,0.375,1,0,0,0,0,0,2,0,0.6806722689075629,119,1,1,1,1,0,0,0
5289,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,2,0,0,1,3,8.0,16,3,5.715476066494082,104,7.375,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0.3333333333333333,1,0,0,0,0,0,2,2,1.0,10,1,1,0,1,0,0,0
5290,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,2,0,0,1,3,7.0,12,3,3.741657386773941,55,6.0,2,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.44680851063829785,0,0,0,0,1,0,1,0.44680851063829785,1,0.09523809523809523,1,0,0,0,1,0,1,2,0.35,120,0,1,1,0,0,1,0
5291,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0,0,1,4,4.0,6,2,1.5811388300841898,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0.16666666666666666,1,0,0,1,0,0,2,2,1.0,77,1,1,1,0,0,0,0
5292,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,0,3,5.666666666666668,8,3,2.0548046676563256,21,4.666666666666667,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005335365853658537,0,0,0,0,1,0,0,0.005335365853658537,1,0.6621621621621622,1,0,0,0,0,0,0,0,0.10711909514304724,1503,0,1,0,1,0,1,0
5293,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,2,0,0,1,3,7.666666666666668,14,3,4.642796092394708,78,6.666666666666668,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0,1,0,0,0.15625,0,0.21621621621621626,1,0,1,0,0,0,1,2,0.3272727272727273,55,0,1,1,1,0,0,0
5294,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,2,0,0,1,3,8.0,16,3,5.715476066494082,105,7.333333333333332,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0,0,0,0,1,0,1,0.07142857142857142,0,0.0,1,0,0,0,0,0,0,2,0.05,20,0,1,0,0,0,0,0
5295,0,0,0,0,0,0,0,0,0,0,0,1,1158,1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,0,3,5.666666666666668,8,3,2.0548046676563256,21,4.666666666666667,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.14285714285714285,1,1,0,0,1,1,0,0.14285714285714285,1,0.3928571428571429,1,0,0,0,0,1,2,0,0.8422535211267606,355,1,1,1,1,0,1,0
5296,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,2,0,0,1,3,4.0,5,2,1.4142135623730951,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0.0,0,0.3636363636363637,1,0,0,0,0,0,2,0,1.0,10,1,1,1,1,0,0,0
5297,0,0,0,0,0,0,0,0,0,0,0,1,186,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0,3,5.333333333333333,7,3,1.699673171197595,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,1,0,1,0.13333333333333333,1,0.21739130434782608,1,0,0,0,0,0,2,0,0.8061224489795918,98,1,1,1,1,0,0,0
5298,0,0,0,1,0,0,0,0,0,0,0,1,756,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,2,0,0,0,3,5.333333333333333,7,3,1.699673171197595,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818185,0,0,0,0,0,0,0,0.18181818181818185,1,0.4782608695652174,1,0,0,0,0,0,2,0,0.9793814432989691,97,1,1,0,1,0,0,0
5300,0,0,0,0,0,0,0,0,0,0,0,1,1155,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0,3,5.333333333333333,7,3,1.699673171197595,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1083916083916084,1,1,0,0,0,0,0,0.1083916083916084,1,0.14492753623188406,1,0,0,0,0,1,2,2,0.9953703703703703,432,1,1,0,0,0,0,0
5301,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,0,3,5.666666666666668,8,3,2.0548046676563256,21,4.666666666666667,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035,0,0,0,0,1,0,1,0.037037037037037035,1,0.18478260869565216,1,0,1,0,0,0,1,0,0.32934131736526945,167,0,1,1,1,0,1,0
5303,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0,0,0,3,4.666666666666667,6,3,1.247219128924647,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0.5,0,0.5,1,0,0,1,1,0,2,2,1.0,5,1,1,1,1,0,0,0
5304,0,0,0,0,0,0,0,0,0,0,0,1,185,1,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,2,0,0,0,3,7.333333333333332,13,3,4.189935029992179,66,6.333333333333332,4,11,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.09230769230769233,1,1,0,0,1,0,0,0.09230769230769233,1,0.4777777777777778,1,0,1,0,0,0,2,1,0.6580645161290323,155,1,1,1,1,0,1,0
5305,0,0,0,0,0,0,1,0,0,0,0,1,90,1,0,1,23,1,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,0,2,0,0,1,3,6.666666666666668,12,3,3.858612300930076,55,6.0,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.35714285714285715,0,0,0,0,0,0,1,0.35714285714285715,0,0.4705882352941176,1,0,1,0,1,0,2,2,1.0,32,1,1,1,1,0,0,0
5306,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,1,3,5.333333333333333,8,3,2.0548046676563256,21,4.666666666666667,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07792207792207792,1,1,0,0,0,0,0,0.07792207792207792,0,0.2727272727272727,1,0,0,1,0,0,2,0,1.0,144,1,1,1,1,0,0,0
5308,0,0,0,0,0,0,0,0,0,0,0,1,366,1,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,2,0,0,0,3,6.0,9,3,2.449489742783178,1,9.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2520661157024793,1,1,0,0,1,0,0,0.2520661157024793,1,0.6265060240963856,1,0,1,0,0,0,1,0,0.4553846153846154,325,0,1,1,1,0,1,0
5309,0,0,0,0,0,0,1,0,0,0,0,1,377,1,0,1,21,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,2,0,0,1,3,6.0,10,2,3.2659863237109037,36,5.333333333333333,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20800000000000002,1,1,0,0,0,0,0,0.20800000000000002,0,0.4761904761904762,1,0,1,0,0,0,2,0,0.9526315789473684,190,1,1,1,1,0,0,0
5310,0,0,0,0,0,0,0,0,0,0,0,1,790,1,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,2,0,0,1,3,6.333333333333332,10,3,2.8674417556808764,36,5.333333333333333,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,1,0,0,1,0,0,0.05,0,0.18421052631578946,1,0,0,1,0,0,2,0,0.9604519774011301,177,1,1,1,1,0,0,0
5311,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,2,0,0,1,3,6.333333333333332,10,3,2.8674417556808764,36,5.333333333333333,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06451612903225806,1,1,0,0,1,0,0,0.06451612903225806,1,0.42105263157894735,1,0,0,0,0,0,1,0,0.3788659793814433,388,0,1,1,1,0,1,0
5313,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,1,3,5.333333333333333,8,3,2.0548046676563256,21,4.666666666666667,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2602739726027397,0,0,0,0,1,0,1,0.2602739726027397,0,0.206896551724138,1,0,0,0,0,0,1,0,0.4615384615384616,91,0,1,0,1,0,0,0
5314,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,1,3,3.333333333333333,6,2,1.8856180831641267,0,0.0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.34375,0,0,0,0,0,0,0,0.34375,1,0.625,1,0,1,0,1,0,2,2,0.7605633802816901,71,1,1,1,1,0,1,0
5315,0,0,0,0,0,0,0,0,0,0,0,1,730,1,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,2,0,0,1,3,8.0,17,2,6.4807406984078595,120,7.666666666666668,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,1,0.0,1,0,0,1,0,0,0,2,0.0,0,0,0,1,0,0,1,0
